0.65,1.17981,0.996052,1.08619,0.998024
0.66,1.18312,0.995691,1.08771,0.997843
0.67,1.17953,0.995623,1.08606,0.997809
0.68,1.18617,0.995604,1.08911,0.997799
0.69,1.18988,0.9956,1.09082,0.997798
0.7,1.18911,0.995633,1.09046,0.997814
0.71,1.19247,0.995317,1.092,0.997656
0.72,1.19693,0.995267,1.09404,0.997631
0.73,1.19601,0.995155,1.09362,0.997575
0.74,1.19685,0.994965,1.09401,0.997479
0.75,1.19992,0.995124,1.09541,0.997559
0.76,1.21287,0.994983,1.1013,0.997488
0.77,1.21422,0.995225,1.10192,0.99761
0.78,1.21946,0.99518,1.10429,0.997587
0.79,1.21729,0.995178,1.10331,0.997586
0.8,1.21875,0.995076,1.10397,0.997535
0.81,1.22196,0.994918,1.10542,0.997456
0.82,1.22503,0.994878,1.10681,0.997436
0.83,1.23511,0.994743,1.11136,0.997368
0.84,1.23681,0.994836,1.11212,0.997415
0.85,1.23886,0.994898,1.11304,0.997446
0.86,1.23996,0.995054,1.11353,0.997524
0.87,1.24179,0.9952,1.11435,0.997597
0.88,1.24401,0.995327,1.11535,0.997661
0.89,1.25112,0.995308,1.11854,0.997651
0.9,1.25659,0.995344,1.12098,0.997669
0.91,1.25775,0.99569,1.1215,0.997843
0.92,1.25837,0.99589,1.12177,0.997943
0.93,1.26083,0.996173,1.12287,0.998085
0.94,1.26556,0.996306,1.12497,0.998151
0.95,1.2652,0.996709,1.12481,0.998353
0.96,1.26517,0.996934,1.1248,0.998466
0.97,1.26221,0.997006,1.12348,0.998502
0.98,1.26262,0.997187,1.12366,0.998593
0.99,1.26632,0.997364,1.12531,0.998681
1,1.27096,0.997426,1.12737,0.998712
1.01,1.27519,0.997472,1.12924,0.998735
1.02,1.2763,0.997562,1.12974,0.99878
1.03,1.28076,0.997723,1.13171,0.998861
1.04,1.28151,0.997971,1.13204,0.998985
1.05,1.2872,0.998278,1.13455,0.999139
1.06,1.29053,0.998458,1.13601,0.999229
1.07,1.29135,0.998529,1.13638,0.999264
1.08,1.29472,0.998656,1.13786,0.999328
1.09,1.29507,0.998778,1.13801,0.999389
1.1,1.29416,0.998777,1.13761,0.999388
1.11,1.30164,0.998665,1.14089,0.999332
1.12,1.30197,0.998916,1.14104,0.999458
1.13,1.29512,0.999036,1.13803,0.999518
1.14,1.29777,0.999037,1.1392,0.999518
1.15,1.30056,0.999067,1.14042,0.999534
1.16,1.30251,0.999303,1.14127,0.999652
1.17,1.3092,0.999644,1.1442,0.999822
1.18,1.30657,0.999866,1.14305,0.999933
1.19,1.31062,1.00005,1.14482,1.00003
1.2,1.31132,1.00011,1.14513,1.00005
1.21,1.30383,1.00016,1.14185,1.00008
1.22,1.30809,1.0007,1.14372,1.00035
1.23,1.30904,1.001,1.14413,1.0005
1.24,1.31133,1.00133,1.14514,1.00066
1.25,1.31242,1.00146,1.14561,1.00073
1.26,1.31479,1.00157,1.14664,1.00079
1.27,1.31879,1.00167,1.14838,1.00083
1.28,1.32217,1.00191,1.14985,1.00095
1.29,1.32786,1.00215,1.15233,1.00107
1.3,1.32956,1.00245,1.15306,1.00122
1.31,1.3314,1.0029,1.15386,1.00145
1.32,1.3368,1.00301,1.1562,1.00151
1.33,1.3353,1.0033,1.15555,1.00165
1.34,1.33733,1.00369,1.15643,1.00184
1.35,1.33966,1.00368,1.15744,1.00184
1.36,1.33564,1.00386,1.1557,1.00193
1.37,1.3434,1.00396,1.15905,1.00198
1.38,1.34244,1.00396,1.15864,1.00198
1.39,1.33844,1.0042,1.15691,1.0021
1.4,1.33448,1.00435,1.1552,1.00217
1.41,1.33876,1.00458,1.15705,1.00229
1.42,1.34011,1.005,1.15763,1.0025
1.43,1.34666,1.00527,1.16046,1.00263
1.44,1.35047,1.0055,1.1621,1.00274
1.45,1.35234,1.0059,1.1629,1.00295
1.46,1.34998,1.00608,1.16189,1.00304
1.47,1.34912,1.0063,1.16152,1.00315
1.48,1.35335,1.00651,1.16333,1.00325
1.49,1.35856,1.00653,1.16557,1.00326
1.5,1.36063,1.00687,1.16646,1.00343
1.51,1.3577,1.00709,1.16521,1.00354
1.52,1.35561,1.00711,1.16431,1.00355
1.53,1.36154,1.00739,1.16685,1.00369
1.54,1.37058,1.00773,1.17072,1.00386
1.55,1.37192,1.00798,1.17129,1.00398
1.56,1.379,1.00801,1.17431,1.004
1.57,1.38213,1.00835,1.17564,1.00416
1.58,1.38364,1.00891,1.17628,1.00444
1.59,1.38208,1.00925,1.17562,1.00462
1.6,1.38795,1.00944,1.17811,1.00471
1.61,1.38926,1.00966,1.17867,1.00482
1.62,1.39046,1.00991,1.17918,1.00494
1.63,1.39359,1.01024,1.18051,1.00511
1.64,1.40562,1.01061,1.18559,1.00529
1.65,1.40844,1.01094,1.18678,1.00546
1.66,1.40955,1.01112,1.18724,1.00555
1.67,1.40924,1.01117,1.18712,1.00557
1.68,1.40746,1.01142,1.18637,1.0057
1.69,1.40559,1.01161,1.18558,1.00579
1.7,1.41154,1.01176,1.18808,1.00586
1.71,1.4101,1.012,1.18748,1.00598
1.72,1.41332,1.01237,1.18883,1.00616
1.73,1.41419,1.01237,1.1892,1.00616
1.74,1.4168,1.01236,1.19029,1.00616
1.75,1.41396,1.01282,1.1891,1.00639
1.76,1.41035,1.01316,1.18758,1.00656
1.77,1.41423,1.01357,1.18921,1.00676
1.78,1.41538,1.01394,1.1897,1.00695
1.79,1.41551,1.0142,1.18975,1.00708
1.8,1.41644,1.01438,1.19014,1.00716
1.81,1.41961,1.01458,1.19148,1.00727
1.82,1.42275,1.01485,1.19279,1.0074
1.83,1.42924,1.01498,1.19551,1.00746
1.84,1.43375,1.0153,1.19739,1.00762
1.85,1.42643,1.01567,1.19433,1.0078
1.86,1.43451,1.01575,1.19771,1.00784
1.87,1.43326,1.01579,1.19719,1.00786
1.88,1.42848,1.01616,1.19519,1.00805
1.89,1.43455,1.01655,1.19773,1.00824
1.9,1.43962,1.01706,1.19984,1.00849
1.91,1.43817,1.01704,1.19924,1.00849
1.92,1.44427,1.01735,1.20178,1.00864
1.93,1.44436,1.01744,1.20181,1.00868
1.94,1.43928,1.01779,1.1997,1.00886
1.95,1.44022,1.01818,1.20009,1.00905
1.96,1.44791,1.01845,1.20329,1.00918
1.97,1.44906,1.0187,1.20377,1.0093
1.98,1.44327,1.01899,1.20136,1.00945
1.99,1.45044,1.01916,1.20434,1.00953
2,1.44701,1.01933,1.20292,1.00962
2.01,1.44934,1.01978,1.20389,1.00984
2.02,1.45504,1.01983,1.20625,1.00987
2.03,1.45871,1.02003,1.20777,1.00996
2.04,1.46491,1.02012,1.21033,1.01001
2.05,1.46701,1.02023,1.2112,1.01006
2.06,1.4748,1.0204,1.21441,1.01015
2.07,1.4772,1.02035,1.2154,1.01012
2.08,1.47272,1.02057,1.21356,1.01023
2.09,1.47741,1.02045,1.21549,1.01017
2.1,1.48289,1.02061,1.21774,1.01025
2.11,1.48548,1.02085,1.2188,1.01037
2.12,1.48947,1.02118,1.22044,1.01054
2.13,1.49702,1.02146,1.22353,1.01067
2.14,1.49844,1.02174,1.22411,1.01081
2.15,1.50027,1.02207,1.22486,1.01097
2.16,1.508,1.02232,1.22801,1.0111
2.17,1.5118,1.02249,1.22955,1.01118
2.18,1.51471,1.02242,1.23074,1.01115
2.19,1.51532,1.0226,1.23098,1.01124
2.2,1.51406,1.02269,1.23047,1.01128
2.21,1.51448,1.02249,1.23064,1.01118
2.22,1.51251,1.02292,1.22984,1.01139
2.23,1.50752,1.02307,1.22781,1.01147
2.24,1.51083,1.02352,1.22916,1.01169
2.25,1.51357,1.0237,1.23027,1.01178
2.26,1.51603,1.02376,1.23127,1.01181
2.27,1.51648,1.02388,1.23146,1.01187
2.28,1.52008,1.02427,1.23292,1.01206
2.29,1.52677,1.02439,1.23563,1.01212
2.3,1.53021,1.02439,1.23702,1.01212
2.31,1.53118,1.02476,1.23741,1.0123
2.32,1.53151,1.02491,1.23754,1.01238
2.33,1.52267,1.02518,1.23396,1.01251
2.34,1.52326,1.02524,1.2342,1.01254
2.35,1.52749,1.02556,1.23592,1.0127
2.36,1.53435,1.02589,1.23869,1.01286
2.37,1.5421,1.02604,1.24181,1.01294
2.38,1.55063,1.02633,1.24524,1.01308
2.39,1.55087,1.02658,1.24534,1.0132
2.4,1.55364,1.02678,1.24645,1.0133
2.41,1.55505,1.02697,1.24702,1.01339
2.42,1.55383,1.02719,1.24653,1.0135
2.43,1.55499,1.02728,1.24699,1.01355
2.44,1.55003,1.02742,1.245,1.01362
2.45,1.55142,1.02759,1.24556,1.0137
2.46,1.55729,1.02785,1.24791,1.01383
2.47,1.56206,1.02793,1.24982,1.01387
2.48,1.56639,1.028,1.25156,1.0139
2.49,1.56483,1.02826,1.25093,1.01403
2.5,1.57635,1.02839,1.25553,1.0141
2.51,1.57325,1.02865,1.25429,1.01422
2.52,1.56666,1.02885,1.25166,1.01432
2.53,1.56834,1.02886,1.25233,1.01433
2.54,1.57172,1.02918,1.25368,1.01449
2.55,1.57449,1.02937,1.25479,1.01458
2.56,1.57984,1.02938,1.25692,1.01458
2.57,1.58182,1.02944,1.2577,1.01462
2.58,1.58335,1.02959,1.25831,1.01469
2.59,1.58618,1.02975,1.25943,1.01477
2.6,1.59254,1.02978,1.26196,1.01478
2.61,1.6003,1.02959,1.26503,1.01468
2.62,1.60769,1.02966,1.26795,1.01472
2.63,1.61192,1.02985,1.26961,1.01482
2.64,1.61136,1.02999,1.26939,1.01488
2.65,1.60865,1.03039,1.26833,1.01508
2.66,1.6096,1.03043,1.2687,1.0151
2.67,1.6129,1.03037,1.27,1.01507
2.68,1.61141,1.03035,1.26941,1.01506
2.69,1.61672,1.03022,1.2715,1.015
2.7,1.61891,1.03026,1.27236,1.01502
2.71,1.62606,1.03029,1.27517,1.01503
2.72,1.62727,1.03043,1.27565,1.0151
2.73,1.62955,1.03053,1.27654,1.01515
2.74,1.63742,1.03068,1.27962,1.01522
2.75,1.64214,1.0306,1.28146,1.01518
2.76,1.64174,1.03085,1.2813,1.01531
2.77,1.64376,1.03105,1.28209,1.01541
2.78,1.64527,1.03102,1.28268,1.01539
2.79,1.64619,1.03097,1.28304,1.01537
2.8,1.64773,1.03112,1.28364,1.01544
2.81,1.65066,1.03143,1.28478,1.01559
2.82,1.65078,1.03158,1.28483,1.01567
2.83,1.64801,1.03156,1.28375,1.01566
2.84,1.64475,1.03167,1.28248,1.01571
2.85,1.64961,1.03166,1.28437,1.01571
2.86,1.64724,1.0318,1.28345,1.01577
2.87,1.65581,1.03188,1.28678,1.01582
2.88,1.65714,1.03182,1.2873,1.01579
2.89,1.66353,1.03192,1.28978,1.01584
2.9,1.6572,1.03188,1.28732,1.01582
2.91,1.66303,1.03217,1.28958,1.01596
2.92,1.66656,1.03231,1.29095,1.01603
2.93,1.66702,1.03216,1.29113,1.01595
2.94,1.67348,1.03223,1.29363,1.01599
2.95,1.6763,1.03263,1.29472,1.01618
2.96,1.67914,1.03253,1.29582,1.01613
2.97,1.68411,1.03277,1.29773,1.01625
2.98,1.68346,1.03303,1.29748,1.01638
2.99,1.68632,1.03275,1.29858,1.01624
3,1.68872,1.0328,1.29951,1.01627
3.01,1.68726,1.03258,1.29895,1.01616
3.02,1.69058,1.03273,1.30022,1.01623
3.03,1.69286,1.03265,1.3011,1.0162
3.04,1.69977,1.03278,1.30375,1.01626
3.05,1.70546,1.0331,1.30593,1.01642
3.06,1.70634,1.03297,1.30627,1.01635
3.07,1.70764,1.03292,1.30677,1.01633
3.08,1.71025,1.0331,1.30777,1.01642
3.09,1.71691,1.03275,1.31031,1.01624
3.1,1.71978,1.03254,1.3114,1.01614
3.11,1.72278,1.03282,1.31255,1.01628
3.12,1.72493,1.03291,1.31337,1.01632
3.13,1.72876,1.03258,1.31482,1.01616
3.14,1.73053,1.0326,1.3155,1.01617
3.15,1.73176,1.03242,1.31596,1.01608
3.16,1.74642,1.03241,1.32152,1.01608
3.17,1.75516,1.03235,1.32482,1.01605
3.18,1.76242,1.03238,1.32756,1.01606
3.19,1.7635,1.03231,1.32797,1.01603
3.2,1.77578,1.03216,1.33258,1.01595
3.21,1.77362,1.03211,1.33177,1.01593
3.22,1.77033,1.03195,1.33054,1.01585
3.23,1.76869,1.0319,1.32992,1.01583
3.24,1.77084,1.0317,1.33073,1.01573
3.25,1.77265,1.03171,1.33141,1.01573
3.26,1.77853,1.03149,1.33361,1.01562
3.27,1.78374,1.0313,1.33557,1.01553
3.28,1.7818,1.03128,1.33484,1.01552
3.29,1.79555,1.031,1.33998,1.01538
3.3,1.79259,1.03106,1.33888,1.01541
3.31,1.80116,1.03081,1.34207,1.01529
3.32,1.80199,1.03077,1.34238,1.01527
3.33,1.80502,1.03099,1.34351,1.01538
3.34,1.80158,1.03124,1.34223,1.0155
3.35,1.8069,1.03109,1.34421,1.01543
3.36,1.80975,1.0309,1.34527,1.01533
3.37,1.81317,1.03089,1.34654,1.01533
3.38,1.81045,1.0308,1.34553,1.01528
3.39,1.80856,1.03074,1.34483,1.01525
3.4,1.81556,1.03088,1.34743,1.01532
3.41,1.80946,1.03072,1.34516,1.01524
3.42,1.81383,1.03063,1.34678,1.0152
3.43,1.82041,1.03027,1.34923,1.01502
3.44,1.81993,1.03016,1.34905,1.01497
3.45,1.81731,1.02988,1.34808,1.01483
3.46,1.82145,1.02971,1.34961,1.01474
3.47,1.82205,1.02977,1.34984,1.01478
3.48,1.8242,1.02966,1.35063,1.01472
3.49,1.83057,1.0295,1.35299,1.01464
3.5,1.83698,1.02939,1.35535,1.01459
3.51,1.8372,1.02912,1.35543,1.01446
3.52,1.84669,1.0293,1.35893,1.01454
3.53,1.85442,1.02898,1.36177,1.01439
3.54,1.85391,1.02891,1.36158,1.01435
3.55,1.85802,1.02861,1.36309,1.0142
3.56,1.85474,1.02845,1.36189,1.01412
3.57,1.85935,1.02819,1.36358,1.014
3.58,1.86662,1.02828,1.36624,1.01404
3.59,1.87242,1.02843,1.36837,1.01411
3.6,1.88255,1.02834,1.37206,1.01407
3.61,1.88124,1.0281,1.37158,1.01395
3.62,1.8899,1.02813,1.37474,1.01397
3.63,1.89733,1.02775,1.37744,1.01378
3.64,1.90147,1.02757,1.37894,1.01369
3.65,1.91593,1.02746,1.38417,1.01364
3.66,1.92075,1.02708,1.38591,1.01345
3.67,1.91319,1.02688,1.38318,1.01335
3.68,1.91618,1.02669,1.38426,1.01326
3.69,1.9251,1.02639,1.38748,1.01311
3.7,1.9263,1.02598,1.38791,1.01291
3.71,1.92434,1.02582,1.38721,1.01283
3.72,1.92335,1.02566,1.38685,1.01275
3.73,1.93018,1.02548,1.38931,1.01266
3.74,1.93003,1.0253,1.38926,1.01257
3.75,1.93804,1.02502,1.39213,1.01243
3.76,1.9456,1.02485,1.39485,1.01235
3.77,1.95549,1.02464,1.39839,1.01225
3.78,1.95027,1.02421,1.39652,1.01203
3.79,1.94739,1.02382,1.39549,1.01184
3.8,1.9479,1.02344,1.39567,1.01165
3.81,1.94832,1.0232,1.39582,1.01153
3.82,1.95843,1.02298,1.39944,1.01143
3.83,1.95723,1.02295,1.39901,1.01141
3.84,1.96203,1.02268,1.40073,1.01127
3.85,1.96899,1.02216,1.40321,1.01102
3.86,1.97324,1.02168,1.40472,1.01078
3.87,1.969,1.02145,1.40321,1.01067
3.88,1.96902,1.02124,1.40322,1.01057
3.89,1.97367,1.02102,1.40487,1.01046
3.9,1.97285,1.02076,1.40458,1.01033
3.91,1.97264,1.02052,1.40451,1.01021
3.92,1.97425,1.02021,1.40508,1.01006
3.93,1.98202,1.02023,1.40784,1.01006
3.94,1.98684,1.02007,1.40955,1.00999
3.95,1.98776,1.0199,1.40988,1.0099
3.96,1.98774,1.01965,1.40987,1.00978
3.97,1.98646,1.01953,1.40942,1.00972
3.98,1.98841,1.01952,1.41011,1.00971
3.99,1.99384,1.01904,1.41203,1.00947
4,1.99367,1.01845,1.41197,1.00918
4.01,1.99481,1.01819,1.41238,1.00905
4.02,1.99869,1.01799,1.41375,1.00895
4.03,2.00673,1.01758,1.41659,1.00875
4.04,2.00694,1.01731,1.41666,1.00862
4.05,2.00472,1.01714,1.41588,1.00853
4.06,2.01333,1.01676,1.41892,1.00835
4.07,2.01648,1.01624,1.42003,1.00809
4.08,2.01691,1.01569,1.42018,1.00782
4.09,2.01325,1.01548,1.41889,1.00771
4.1,2.01822,1.01524,1.42064,1.00759
4.11,2.01962,1.01499,1.42113,1.00747
4.12,2.02157,1.01444,1.42182,1.00719
4.13,2.03122,1.01437,1.42521,1.00716
4.14,2.03293,1.01407,1.42581,1.00701
4.15,2.03492,1.01392,1.42651,1.00694
4.16,2.03738,1.0133,1.42737,1.00663
4.17,2.03935,1.01308,1.42806,1.00652
4.18,2.04314,1.01275,1.42938,1.00635
4.19,2.04755,1.01255,1.43093,1.00626
4.2,2.04895,1.0121,1.43142,1.00603
4.21,2.04972,1.01192,1.43169,1.00594
4.22,2.05491,1.0117,1.4335,1.00583
4.23,2.05126,1.01151,1.43222,1.00574
4.24,2.05389,1.01119,1.43314,1.00558
4.25,2.05975,1.01086,1.43518,1.00542
4.26,2.06252,1.01063,1.43615,1.0053
4.27,2.05708,1.01014,1.43425,1.00506
4.28,2.05483,1.00986,1.43347,1.00492
4.29,2.05972,1.0094,1.43517,1.00469
4.3,2.05753,1.00886,1.43441,1.00442
4.31,2.05778,1.00872,1.4345,1.00435
4.32,2.06337,1.00843,1.43644,1.0042
4.33,2.07093,1.00803,1.43907,1.00401
4.34,2.07032,1.00764,1.43886,1.00381
4.35,2.0769,1.00711,1.44114,1.00355
4.36,2.0818,1.00701,1.44285,1.0035
4.37,2.09289,1.00672,1.44668,1.00336
4.38,2.1009,1.00637,1.44945,1.00318
4.39,2.09997,1.00608,1.44913,1.00303
4.4,2.10085,1.00557,1.44943,1.00278
4.41,2.09529,1.00512,1.44751,1.00256
4.42,2.09351,1.00457,1.4469,1.00228
4.43,2.09317,1.00432,1.44678,1.00216
4.44,2.10225,1.00379,1.44991,1.0019
4.45,2.09876,1.00349,1.44871,1.00174
4.46,2.10488,1.00302,1.45082,1.00151
4.47,2.11018,1.00258,1.45264,1.00129
4.48,2.11843,1.00213,1.45548,1.00107
4.49,2.12334,1.00161,1.45717,1.00081
4.5,2.12594,1.00108,1.45806,1.00054
4.51,2.12952,1.00062,1.45929,1.00031
4.52,2.13424,1.0001,1.46091,1.00005
4.53,2.14316,0.999685,1.46395,0.999843
4.54,2.1412,0.999476,1.46328,0.999738
4.55,2.14482,0.999061,1.46452,0.99953
4.56,2.14965,0.998758,1.46617,0.999379
4.57,2.1575,0.998159,1.46884,0.999079
4.58,2.1597,0.99773,1.46959,0.998864
4.59,2.17819,0.997148,1.47587,0.998573
4.6,2.18193,0.996511,1.47714,0.998254
4.61,2.18602,0.996025,1.47852,0.99801
4.62,2.18327,0.995679,1.47759,0.997837
4.63,2.18561,0.995544,1.47838,0.99777
4.64,2.18903,0.995079,1.47954,0.997536
4.65,2.1927,0.994554,1.48078,0.997273
4.66,2.19787,0.994211,1.48252,0.997101
4.67,2.19723,0.993638,1.48231,0.996814
4.68,2.1981,0.993265,1.4826,0.996627
4.69,2.19605,0.992773,1.48191,0.99638
4.7,2.1873,0.992183,1.47895,0.996084
4.71,2.19586,0.991727,1.48184,0.995855
4.72,2.19327,0.991324,1.48097,0.995653
4.73,2.19293,0.990909,1.48085,0.995444
4.74,2.19725,0.990261,1.48231,0.995119
4.75,2.19805,0.989998,1.48258,0.994987
4.76,2.20221,0.989574,1.48399,0.994774
4.77,2.20163,0.988885,1.48379,0.994427
4.78,2.21087,0.988275,1.4869,0.99412
4.79,2.21115,0.987772,1.487,0.993867
4.8,2.2125,0.987384,1.48745,0.993672
4.81,2.21791,0.986991,1.48926,0.993474
4.82,2.21631,0.986542,1.48873,0.993248
4.83,2.21965,0.986025,1.48985,0.992988
4.84,2.21926,0.985635,1.48972,0.992791
4.85,2.22799,0.985138,1.49265,0.992541
4.86,2.22657,0.984638,1.49217,0.992289
4.87,2.2297,0.984239,1.49322,0.992088
4.88,2.23488,0.983836,1.49495,0.991885
4.89,2.24605,0.983357,1.49868,0.991643
4.9,2.25028,0.982983,1.50009,0.991455
4.91,2.25867,0.982249,1.50289,0.991085
4.92,2.26949,0.981591,1.50648,0.990753
4.93,2.26526,0.981222,1.50508,0.990567
4.94,2.26098,0.980756,1.50366,0.990331
4.95,2.26182,0.980314,1.50394,0.990108
4.96,2.2667,0.97985,1.50556,0.989874
4.97,2.27175,0.979488,1.50723,0.989691
4.98,2.28031,0.979027,1.51007,0.989458
4.99,2.28877,0.978634,1.51287,0.989259
5,2.2887,0.977942,1.51284,0.988909
5.01,2.29453,0.977333,1.51477,0.988601
5.02,2.30104,0.976798,1.51692,0.988331
5.03,2.30867,0.976404,1.51943,0.988132
5.04,2.31802,0.976006,1.5225,0.98793
5.05,2.32858,0.975469,1.52597,0.987658
5.06,2.33946,0.975025,1.52953,0.987434
5.07,2.33522,0.974495,1.52814,0.987165
5.08,2.337,0.974026,1.52873,0.986927
5.09,2.33078,0.973416,1.52669,0.986618
5.1,2.34157,0.972856,1.53022,0.986334
5.11,2.3394,0.972243,1.52951,0.986024
5.12,2.34506,0.971547,1.53136,0.985671
5.13,2.35104,0.971154,1.53331,0.985472
5.14,2.35798,0.970771,1.53557,0.985277
5.15,2.35588,0.970294,1.53489,0.985035
5.16,2.35543,0.969799,1.53474,0.984784
5.17,2.36849,0.9695,1.53899,0.984632
5.18,2.3709,0.968927,1.53977,0.984341
5.19,2.38097,0.968363,1.54304,0.984054
5.2,2.37237,0.968044,1.54025,0.983892
5.21,2.37535,0.967504,1.54122,0.983618
5.22,2.37708,0.967009,1.54178,0.983366
5.23,2.3793,0.966501,1.5425,0.983108
5.24,2.37784,0.966063,1.54202,0.982885
5.25,2.38092,0.965523,1.54302,0.982611
5.26,2.37848,0.965063,1.54223,0.982376
5.27,2.39147,0.964728,1.54644,0.982206
5.28,2.39624,0.96428,1.54798,0.981977
5.29,2.40452,0.96359,1.55065,0.981626
5.3,2.40603,0.96321,1.55114,0.981433
5.31,2.40689,0.962736,1.55141,0.981191
5.32,2.41344,0.962072,1.55353,0.980853
5.33,2.41589,0.961479,1.55431,0.980551
5.34,2.41035,0.960917,1.55253,0.980264
5.35,2.41791,0.960459,1.55496,0.98003
5.36,2.426,0.959755,1.55756,0.979671
5.37,2.42748,0.959139,1.55804,0.979356
5.38,2.42966,0.958646,1.55874,0.979105
5.39,2.43297,0.957921,1.5598,0.978735
5.4,2.44444,0.957478,1.56347,0.978508
5.41,2.4486,0.95699,1.5648,0.978259
5.42,2.45563,0.956647,1.56705,0.978084
5.43,2.46517,0.956188,1.57009,0.977849
5.44,2.46807,0.955854,1.57101,0.977678
5.45,2.47397,0.955424,1.57289,0.977458
5.46,2.47878,0.954943,1.57441,0.977212
5.47,2.48063,0.954387,1.575,0.976927
5.48,2.47028,0.953872,1.57171,0.976664
5.49,2.47014,0.953401,1.57167,0.976423
5.5,2.47933,0.953127,1.57459,0.976282
5.51,2.48821,0.95268,1.57741,0.976053
5.52,2.4936,0.952092,1.57912,0.975752
5.53,2.49854,0.951483,1.58068,0.97544
5.54,2.50776,0.951143,1.58359,0.975265
5.55,2.50597,0.950741,1.58303,0.975059
5.56,2.51293,0.950148,1.58522,0.974755
5.57,2.51735,0.949386,1.58662,0.974365
5.58,2.52201,0.949115,1.58808,0.974226
5.59,2.53339,0.948808,1.59166,0.974068
5.6,2.53614,0.948431,1.59252,0.973874
5.61,2.54183,0.947895,1.59431,0.973599
5.62,2.53699,0.94734,1.59279,0.973314
5.63,2.53683,0.946831,1.59274,0.973052
5.64,2.54092,0.946432,1.59403,0.972847
5.65,2.54754,0.945822,1.5961,0.972534
5.66,2.54528,0.94544,1.59539,0.972337
5.67,2.53687,0.944911,1.59276,0.972065
5.68,2.54258,0.944545,1.59455,0.971877
5.69,2.54229,0.944028,1.59445,0.971611
5.7,2.54785,0.943468,1.5962,0.971323
5.71,2.5494,0.943048,1.59669,0.971107
5.72,2.55663,0.942302,1.59895,0.970722
5.73,2.55879,0.941788,1.59962,0.970458
5.74,2.56128,0.941534,1.6004,0.970326
5.75,2.56216,0.940985,1.60067,0.970044
5.76,2.56096,0.940403,1.6003,0.969744
5.77,2.56134,0.939938,1.60042,0.969504
5.78,2.56336,0.939328,1.60105,0.96919
5.79,2.55631,0.938837,1.59885,0.968936
5.8,2.55619,0.938364,1.59881,0.968692
5.81,2.56283,0.937924,1.60088,0.968465
5.82,2.56928,0.93761,1.6029,0.968303
5.83,2.57125,0.937171,1.60351,0.968076
